timestamp,id,vote
1689859249948,hQfm1Sf8ZN0,3
1689859251617,yalyJMRylUQ,5
1689859252574,TH042kz3O4M,2
1689859253082,oxE46RgCyaY,2
1689859253409,e3RlpolHfa4,2
1689859254313,0MM3EVyypn0,5
1689859255050,cFp-ZmwSSkQ,2
1689859256347,6__vz4AMQSs,5
1689859258461,U6TQaCZBSvE,5
1689859260182,hkGwfZIbMZs,2
1689859260552,eyKkKCRFkAc,5
1689859261843,iXlX5oQGWC4,4
1689859262408,HQy-nxe72Ds,4
1689859263074,ft84CtqwReI,5
1689859265358,huaFMJlgmA0,5
1689859265419,ZrL4NWvH4Us,1
1689859266128,M9WbfisskyQ,2
1689859266177,3SEk8oQdAU8,3
1689859267216,XcqvqRpCI6k,5
1689859268431,7CYOSAhFTK0,4
1689859268970,WJXBubbMMLM,5
1689859269519,_gOskPm68s4,1
1689859269735,gGOwb-Z5dq4,5
1689859271251,BJaSVsoUBjA,5
1689859271265,N8BPDt4xJ_Y,3
1689859272917,313YHO1HjuU,5
1689859272969,RHV3VP7vZik,5
1689859273892,XpIz8JQZpFc,3
1689859274613,yxJ0CPskfp0,2
1689859274897,08r-MrgmGIM,5
1689859276812,065FETJaFaw,2
1689859276898,4dNOXYgCKLs,2
1689859276944,WSv7jib1UoY,5
1689859278453,8V5sEzLTw48,2
1689859278717,I8Bxa5vla5o,5
1689859279522,BOZOFxaHkpc,5
1689859280533,V8f0r-q-1rc,4
1689859281038,8Ted0ZxohYk,5
1689859281168,1K7XUdu96dQ,3
1689859282944,_vgQJAQ9fxA,5
1689859283534,g_Tm9vgSpKg,4
1689859283543,mA8kaODsGXo,3
1689859284340,bzl1X_Kyc84,2
1689859286294,g_Tm9vgSpKg,5
1689859288491,w9kOTPVxhQI,1
1689859292131,lBpjZOVEwPA,3
1689859292205,HtwhoQF3mu4,3
1689859293111,f2nH9UHudcE,4
1689859293496,cRiOJDeA814,3
1689859296049,tvvjQw3Df4Y,3
1689859296422,rzS9V0rUaBw,3
1689859297768,NO8UCGCojBE,5
1689859297966,HQ-29COio18,3
1689859298464,0KUGj84GFNU,5
1689859300530,U5Yt9zAfyjU,3
1689859300643,G_2iu50Kyik,5
1689859302241,CWsC3QcP5A4,3
1689859302834,JmYr5WriLzU,5
1689859305306,ijEXFE9mQTo,2
1689859307627,ji0krGym04M,3
1689859308458,HeLB5TjNWb8,3
1689859308624,ji0krGym04M,3
1689859309003,U5Yt9zAfyjU,2
1689859310336,C9HcjDVL8CA,4
1689859311370,2y2OM1qd6S0,4
1689859311843,Gx_84hIhw6E,3
1689859311845,jvFWq53yeiA,5
1689859313036,ZNRyJ3Xc6AA,2
1689859313934,cqFm_H3omJE,3
1689859316723,TJ0TNgjWQrw,3
1689859317707,JJzDfwCJCco,3
1689859317758,U5Yt9zAfyjU,3
1689859317835,Y4ZMo9Bg9iQ,2
1689859318055,j7VpAxQpk7g,3
1689859318334,bhz16QzG48Y,3
1689859319226,OgtDdYtK4GA,3
1689859319346,Xl1dvfza2M0,1
1689859319961,cfJMt5Q97dA,1
1689859321090,WdH-iECL4tk,4
1689859324780,OYz9k8qaSkE,5
1689859325232,22nRxx7iT0w,4
1689859325699,Gx_84hIhw6E,2
1689859326785,tCzKGeuVwSI,5
1689859326935,3dcoT20u2eo,3
1689859328744,0t8gsTDkNvo,4
1689859328917,ELz06TgWg74,5
1689859329885,0MM3EVyypn0,3
1689859331188,xGe9YWV7LTE,5
1689859331333,Ys34BDEbt2Q,3
1689859331507,pFryA-eoKjo,5
1689859333910,RIbSkdu0BaQ,3
1689859337211,6zVY7THnqBU,3
1689859337447,LZK9OYYc-tM,2
1689859337918,P1M17G8hl1o,3
1689859338126,dCd-TP0GExM,2
1689859338198,CRCeUnLI-J0,5
1689859338657,hkZ_sGYEbSc,4
1689859339822,48Hib8ZcUgI,2
1689859339933,D5-rXHhEfwE,3
1689859341268,yxJ0CPskfp0,5
1689859343483,mbnkbb4G7uc,4
1689859343546,_gOskPm68s4,5
1689859344161,EfZFcQuSFc0,4
1689859345536,08r-MrgmGIM,5
1689859345553,bMOkuXNI108,2
1689859345930,JTUBxH9Pyjg,3
1689859346419,mi2VUKa5x-4,5
1689859346940,tqFkH2N2niI,2
1689859347353,eU7LC_qw1Go,3
1689859347811,IJNsQPz-sEY,5
1689859348682,ap_BYPxQVX4,3
1689859349053,d2I-jwWtpqE,2
1689859349820,simuI3RhyFk,5
1689859349908,tCzKGeuVwSI,4
1689859350100,J7LulpNbDpk,3
1689859350673,8biEhZ6OBhU,2
1689859351969,V8f0r-q-1rc,5
1689859352984,V9xwDKCZO9g,4
1689859353637,7tBSTxsSuOI,3
1689859354931,GC6NtxJt00Y,5
1689859355677,gsbjVRjx9QM,5
1689859357085,LL5htM_O4yw,4
1689859357765,nGWkHDES9hY,5
1689859358686,9VePeSV_FKQ,2
1689859359203,VbJdb5-x9H0,2
1689859359357,XayIFBSoW4Q,4
1689859360007,VEqI0o_Gk1A,5
1689859362431,c2XNeki67Vs,5
1689859362903,E6SPoFLZPo4,2
1689859364441,pFryA-eoKjo,5
1689859364906,RFvE1mZZs3k,3
1689859366306,ggxEeEepRBM,3
1689859367182,N-fD91aUK3c,4
1689859367639,QYinNxIfbbQ,4
1689859368380,EQa2G3pggLs,2
1689859368721,n74ttx674pI,3
1689859368865,bkAKiqRk-j4,3
1689859370191,m6sKGoqVt_k,5
1689859370401,q5dgKpjboRQ,5
1689859370828,FGjPztNfDAs,3
1689859371069,GAptamO4c80,3
1689859372454,G0aSqKdQOP8,3
1689859372837,xGe9YWV7LTE,4
1689859373912,uU9NfIKWee0,4
1689859374837,hZqCv9lKpfM,5
1689859375243,1tvOYD8-858,2
1689859375416,fQdThpIxtuQ,2
1689859376299,EpJ21cRXRhM,2
1689859376381,1w_hSZcJjUI,3
1689859376586,DPQuEOAvcE0,3
1689859377952,XpIz8JQZpFc,3
1689859378481,bvjqDQzakfc,2
1689859380583,MQCBfZEiAJc,4
1689859380654,syUo2x6Wyjc,3
1689859380667,nuiikTOUFug,4
1689859381038,fQdThpIxtuQ,3
1689859383348,k7k6QwV8ELo,3
1689859383991,cRiOJDeA814,4
1689859384116,5MLHT_kWzK8,2
1689859384709,80NjmDAx3ms,4
1689859384710,FGhnyPFYiaQ,1
1689859385526,H5qbH4un0Cw,4
1689859385728,bkAKiqRk-j4,3
1689859386099,LRAq1JRxWgk,3
1689859386115,VBVzlfoNuWo,4
1689859386198,J7LulpNbDpk,1
1689859386383,OR8r-bqhMdw,2
1689859387485,vnRhA-xDbxE,3
1689859387803,-Ub2CEvKXgQ,2
1689859387875,ctadOj54W8w,5
1689859387915,NOUgND1F1Fs,4
1689859387932,Y4OkI0TGYOg,5
1689859388955,3x-1Y2QdIqU,3
1689859389025,jJPmhXbgqpo,3
1689859389138,hZqCv9lKpfM,3
1689859389415,JhEJa23tDRQ,4
1689859390269,mi2VUKa5x-4,3
1689859391236,5stai7QVSnI,4
1689859391286,Sign5tCDXf8,3
1689859392105,96Ratr8dvLo,4
1689859392251,Sc6BXXHHsEc,4
1689859393654,0Ky6PfExoY8,2
1689859394030,GWZA_9EY-Gw,5
1689859394068,X_zPJfjcts4,4
1689859394286,N3x3Qr0_5dY,3
1689859394618,cfJMt5Q97dA,5
1689859395522,E6wFN9t78Yg,2
1689859395597,yyAkwvWl5Gk,3
1689859395772,DpJMfcE6vmk,3
1689859395952,kfDVoUWVbFI,3
1689859396007,QjjRCvxxx6E,3
1689859397063,1BzKpekzuxQ,3
1689859398505,ot3dcx-39M0,4
1689859398674,IRXLe96cIrc,3
1689859399377,bKM4-OpUapg,3
1689859399993,SCYVddk_9o0,2
1689859400147,wga2FeP4niU,3
1689859400219,ty8oHCdECHI,5
1689859401187,exFBUrWEsBI,3
1689859402893,ORgwueAG5mY,3
1689859403298,iiRte8nw9ig,4
1689859404504,ijEXFE9mQTo,5
1689859405003,DpJMfcE6vmk,3
1689859405834,gsbjVRjx9QM,2
1689859406360,_S9Pr0bY1HE,3
1689859407300,96Ratr8dvLo,3
1689859408203,nBm-Wg6LRto,1
1689859409078,jfepA8mene8,2
1689859409175,g_Tm9vgSpKg,4
1689859409480,GuFaFvW2A0c,5
1689859410036,Ys34BDEbt2Q,3
1689859410775,HQy-nxe72Ds,2
1689859411491,N4SFxyGxR3s,2
1689859411700,iOIRXp44sjw,2
1689859411834,6t2nULdQBJ0,3
1689859411846,FYnLccvor7E,3
1689859411991,vKhj_O4FN9E,2
1689859415006,rNfV5uDPbwk,2
1689859415092,-Ub2CEvKXgQ,5
1689859416822,W9EGExGqXXQ,5
1689859417932,t-UJolT0qys,2
1689859418007,fcYJJaMJE9c,4
1689859419138,yCpq0nny1tw,3
1689859421194,1DQYXIAfiWg,5
1689859421387,Msjv6ofVH8U,2
1689859422473,hkZ_sGYEbSc,2
1689859422746,DAzAcTg1VOQ,3
1689859423037,oXGFn7bN8Mc,2
1689859423120,ACvvN_Mt4Fg,5
1689859424025,Sme1m7dNJKs,4
1689859425355,BpvvXeGY9uc,5
1689859425798,fmVdowYGGuw,4
1689859426043,5yi9CmnpEKw,4
1689859427227,66qQf0RUS98,4
1689859427431,6__vz4AMQSs,3
1689859428274,7n8EL1MSKTU,5
1689859428281,oKVHDQLW-MA,5
1689859428482,8biEhZ6OBhU,1
1689859430674,uhkdUZuhkeY,3
1689859431608,ap_BYPxQVX4,2
1689859432322,3SEk8oQdAU8,3
1689859432561,_vgQJAQ9fxA,4
1689859433653,oWvOVmLAGZo,4
1689859433658,hY_3x8tpcqs,2
1689859434018,IeMChWSiTOM,5
1689859434580,uEL5-MaIQ6E,4
1689859434949,Y4ZMo9Bg9iQ,5
1689859435005,6__vz4AMQSs,5
1689859435490,oKVHDQLW-MA,3
1689859436646,oxE46RgCyaY,3
1689859436865,7tBSTxsSuOI,1
1689859437250,mbnkbb4G7uc,2
1689859439201,DpJMfcE6vmk,1
1689859439666,RN6GQCLHpWY,5
1689859439859,tL7ZTyzy9GI,5
1689859440087,_OYlMcmQ-9U,3
1689859441847,ctadOj54W8w,3
1689859442111,lBpjZOVEwPA,5
1689859442239,cfJMt5Q97dA,3
1689859443107,bNZv0_uIJh4,3
1689859443452,0HW39lOedkM,5
1689859443714,oh-xeUyk5hQ,1
1689859444345,-TO2lP0Fs9M,3
1689859444883,FpcZ6sK9W8U,2
1689859446180,6A2cPEUt6As,3
1689859446764,cfJMt5Q97dA,3
1689859447854,09ZsRZAItdg,3
1689859449336,WoDyx37ucNE,5
1689859450894,4i1nEd2Iobg,4
1689859451230,EpJ21cRXRhM,2
1689859451704,YbdnbtJsyqs,3
1689859451743,5yi9CmnpEKw,3
1689859453555,6sQDRBdKNSY,5
1689859453660,sq1jgpl2bnI,3
1689859453744,48Hib8ZcUgI,3
1689859454099,S2ADqCuQHyA,5
1689859454682,WSv7jib1UoY,5
1689859455314,CCCJ1XeGJR0,3
1689859456386,f2nH9UHudcE,4
1689859457349,RIbSkdu0BaQ,2
1689859458800,mtX3vs-52vE,3
1689859459323,m1DXrq2ieWA,3
1689859459571,ACvvN_Mt4Fg,5
1689859460428,YM56qXCrhG8,2
1689859461790,k7k6QwV8ELo,5
1689859461967,W9EGExGqXXQ,2
1689859461986,1tvOYD8-858,2
1689859462082,_FZ3B4KfFzU,3
1689859462806,uF-vQqNhQXk,5
1689859463010,3U_BF5zokr0,5
1689859463738,NAKUf50OnKM,3
1689859463770,ZagD0lftHlo,5
1689859465158,DpJMfcE6vmk,2
1689859465675,SMd1N0As2hg,3
1689859465896,epTI19zbw6U,3
1689859466255,kF1XPnnkUQc,3
1689859466485,0Fj34gEsrnQ,3
1689859466618,XayIFBSoW4Q,2
1689859467809,NehdXq52ZLg,4
1689859468836,941ofE5p0z4,2
1689859469019,oGlZgxbmUYY,5
1689859471112,odMooysJHXg,4
1689859471922,MQCBfZEiAJc,2
1689859473079,GU7C_3yVxFE,4
1689859473589,3U_BF5zokr0,3
1689859473921,941ofE5p0z4,2
1689859474792,tkhkaRCmbGI,2
1689859476841,0B0Wirla7Tc,3
1689859477733,8biEhZ6OBhU,4
1689859479519,ot3dcx-39M0,3
1689859479706,vE3qW7f80Ig,3
1689859479914,9rhqEBHzGNM,4
1689859483543,f4w5SXPBfV8,3
1689859484655,vT8QiHm7nvU,3
1689859485151,jiLAE10-12s,2
1689859488143,sVYmpL1NMlo,3
1689859488557,TQkJkU7yFCo,3
1689859490571,7CYOSAhFTK0,3
1689859490950,ijEXFE9mQTo,2
1689859491631,BOZOFxaHkpc,4
1689859491746,EQa2G3pggLs,3
1689859494926,MC0XUAXMW-E,2
1689859498406,wga2FeP4niU,5
1689859498690,Gx2XAGhccc0,3
1689859498830,ot3dcx-39M0,3
1689859499073,JmYr5WriLzU,3
1689859499599,ZNRyJ3Xc6AA,4
1689859503203,UTYHL2PxooM,2
1689859503406,wp8Ul9siPlE,4
1689859503764,-Ub2CEvKXgQ,1
1689859504229,vvH-BvCJRc0,3
1689859506915,bNZv0_uIJh4,4
1689859508063,YM56qXCrhG8,2
1689859508191,FpcZ6sK9W8U,4
1689859509264,_IZrFhlsCv8,3
1689859509533,n76tuhCcTE8,2
1689859510188,m1TrQ9Okua0,4
1689859511802,woAur7VgvI8,5
1689859512209,p5rktLMXxGQ,5
1689859512727,uEL5-MaIQ6E,4
1689859513014,dTYDmcT5Pvw,2
1689859514213,gGOwb-Z5dq4,5
1689859514572,eA_GCLaCpQI,1
1689859516197,oSpozdS2zM4,2
1689859516410,ji0krGym04M,1
1689859517588,G_2iu50Kyik,5
1689859518138,DAzAcTg1VOQ,3
1689859518890,fmVdowYGGuw,3
1689859519300,P1M17G8hl1o,3
1689859521190,wyGoEYNXOMU,3
1689859521489,7WUExelO8Zw,5
1689859521817,MThxmascVCQ,1
1689859522706,JmYr5WriLzU,4
1689859523004,_Zsnfggc-nk,3
1689859524048,7CYOSAhFTK0,5
1689859524731,iouzRKuH3dQ,4
1689859526226,nuiikTOUFug,2
1689859526961,gsbjVRjx9QM,3
1689859527796,bKM4-OpUapg,2
1689859527918,sQ0-q49AG78,3
1689859528496,sQ0-q49AG78,2
1689859529844,1DQYXIAfiWg,3
1689859530052,56u2khmUlp8,3
1689859530095,I8Bxa5vla5o,4
1689859531819,oWvOVmLAGZo,4
1689859531939,H5qbH4un0Cw,5
1689859532043,96Ratr8dvLo,3
1689859532313,ctadOj54W8w,1
1689859532502,_iI3YdeGJlQ,1
1689859532623,N4IvvYEzSnA,2
1689859536331,fcYJJaMJE9c,3
1689859539071,Y6kx2kLN1Bc,3
1689859539641,WdWAP0nIVvo,2
1689859540494,l-Ig8iRHRbg,3
1689859541052,dWvP9fDZQfo,4
1689859541312,z_NPWENDsy8,2
1689859541542,0MM3EVyypn0,4
1689859543058,wRh8MJLOF6A,3
1689859545105,0kP2V_PBh3w,4
1689859545983,NcF_Onpo0ug,3
1689859546842,1BzKpekzuxQ,4
1689859547769,NO8UCGCojBE,5
1689859548849,HtwhoQF3mu4,5
1689859548903,GjpFZbvmzAo,4
1689859550004,kc-KV_4VOEc,1
1689859550439,1DQYXIAfiWg,3
1689859550898,ChPWUX4_hJ0,3
1689859552411,KL9L2XZSTOE,1
1689859553558,fpw72Q-Ao6g,5
1689859553824,e9-zkvpTtWQ,4
1689859553880,BOZOFxaHkpc,3
1689859556133,3VATh7fQQWw,2
1689859556226,FJeoJDCUlRo,4
1689859556300,z_pNGhUKz78,3
1689859556570,Y6kx2kLN1Bc,4
1689859558203,jJFbQZ860A4,3
1689859558256,uF-vQqNhQXk,3
1689859558784,fV6foCD5LGc,4
1689859559820,S2ADqCuQHyA,3
1689859560121,lnyzUBCFSQ0,3
1689859560484,24XiekYuLT8,3
1689859561509,6A2cPEUt6As,4
1689859562312,scKJtwJoozU,4
1689859564972,IRXLe96cIrc,3
1689859565549,IJNsQPz-sEY,3
1689859567268,0_sHASMNIzw,2
1689859568044,dNP_YdBfZW4,4
1689859569176,FJeoJDCUlRo,4
1689859570127,HVbg9R1LKYg,4
1689859571013,02S8eXLgLsk,3
1689859571666,oWvOVmLAGZo,5
1689859572244,LZK9OYYc-tM,3
1689859573101,A6t71XEw-eE,1
1689859573946,yzUg1Mk2xyI,4
1689859574215,ltdLTcHyJc0,2
1689859574389,cRiOJDeA814,3
1689859575426,ORgwueAG5mY,2
1689859577542,jvFWq53yeiA,3
1689859578233,W9EGExGqXXQ,3
1689859578288,3VATh7fQQWw,3
1689859578905,uPDkn8aW3IU,2
1689859579973,nx4sNfpt9Yc,4
1689859580326,22nRxx7iT0w,5
1689859583299,9M7W7CFNzms,5
1689859583856,IJNsQPz-sEY,3
1689859583897,0SJyrpwlViU,3
1689859584749,Q_W7vMo0SPI,5
1689859585119,nZWZOrhkEeo,1
1689859586301,skdrEMcx810,2
1689859586547,NhW2tRBdP20,5
1689859586991,9Xw3KI_i3XY,3
1689859588868,5ZFvWD4Ylgk,2
1689859589408,uhkdUZuhkeY,3
1689859590896,M9WbfisskyQ,4
1689859591490,7tBSTxsSuOI,3
1689859592349,fxMZG6ouE8s,3
1689859592723,G5K70nCGtxU,2
1689859593199,LZK9OYYc-tM,5
1689859595047,-FXh2dNGLvU,3
1689859595712,DvGkHfBm1uI,3
1689859595998,jfepA8mene8,4
1689859596071,R0G2DPIrcAg,4
1689859596314,eyKkKCRFkAc,4
1689859596390,iXlX5oQGWC4,1
1689859596651,X_zPJfjcts4,4
1689859602782,p5rktLMXxGQ,4
1689859603628,0kP2V_PBh3w,3
1689859604844,sQ0-q49AG78,3
1689859607472,1DQYXIAfiWg,2
1689859607999,pFryA-eoKjo,5
1689859608136,Dw4oPsKlZcA,3
1689859609504,knv8A-tdBJA,5
1689859610219,yurrI9TMhTc,3
1689859611274,TnVNJYnYgBg,4
1689859611478,eyKkKCRFkAc,5
1689859611487,2kdUFlFtaRQ,3
1689859614151,1DQYXIAfiWg,2
1689859614170,OstxUz7jhj0,3
1689859614455,RHV3VP7vZik,5
1689859615587,nd9cz_1OlLE,4
1689859616317,djMf__e4s3w,3
1689859618238,941ofE5p0z4,4
1689859619308,VhRDPIxjWiw,5
1689859619612,nuiikTOUFug,4
1689859619824,1w_hSZcJjUI,2
1689859620584,3dcoT20u2eo,3
1689859621517,Ys34BDEbt2Q,2
1689859623672,P1M17G8hl1o,4
1689859623808,f3pF7tlh_SA,3
1689859625857,-FXh2dNGLvU,3
1689859627047,lBpjZOVEwPA,3
1689859627325,ADjuaiUfeQE,5
1689859627638,BOZOFxaHkpc,4
1689859628173,Y8d6mbdfdDY,2
1689859628984,mbnkbb4G7uc,4
1689859629204,80NjmDAx3ms,4
1689859629523,6tQ42BTZq10,3
1689859629538,huaFMJlgmA0,5
1689859630373,p5rktLMXxGQ,4
1689859631588,q5dgKpjboRQ,4
1689859632510,SjNVCPSE27k,1
1689859632964,0SJyrpwlViU,3
1689859633088,hQfm1Sf8ZN0,3
1689859633445,VhRDPIxjWiw,4
1689859634544,ZagD0lftHlo,4
1689859635405,ivQCQtXhyLk,3
1689859635667,1BzKpekzuxQ,4
1689859637250,XFGCsV0Ff5M,4
1689859637345,Dw4oPsKlZcA,3
1689859637952,LKKpKienx5M,5
1689859638589,6q-0bJ12Rcc,4
1689859638893,VbJdb5-x9H0,4
1689859641852,Sfi4fVkONps,4
1689859642604,s6zW0-X8IJU,3
1689859643373,I7t5LFAHFnw,4
1689859643708,0_sHASMNIzw,1
1689859646339,Qc-w7_mGK8M,2
1689859646841,Q_W7vMo0SPI,3
1689859647669,kc-KV_4VOEc,3
1689859649300,wyGoEYNXOMU,4
1689859650396,f2nH9UHudcE,5
1689859650697,Pm0W_PtrNic,3
1689859652000,pFryA-eoKjo,2
1689859652098,8Pj__cU_W4E,3
1689859652355,Pm0W_PtrNic,4
1689859652444,knv8A-tdBJA,2
1689859653052,1tvOYD8-858,3
1689859653797,jiLAE10-12s,2
1689859654124,U9-CFHgiVzs,5
1689859655287,soUaBzSGGiY,3
1689859659777,ctadOj54W8w,2
1689859660307,E6wFN9t78Yg,3
1689859663215,qQW21p1mtqI,2
1689859663607,7n8EL1MSKTU,3
1689859663741,dEsHNzeW9Rk,3
1689859663783,4i1nEd2Iobg,4
1689859663987,8vEYIubzQgg,5
1689859667040,2ZeqzgIJC0Q,3
1689859668259,YcOAccvSiPM,1
1689859670728,N65Ex6Bl3Ro,2
1689859672057,DvGkHfBm1uI,2
1689859672880,NrPkMvSaF80,2
1689859673224,sQqwKnYt5hA,3
1689859673822,c2XNeki67Vs,2
1689859674631,0pspROcqlwA,1
1689859676786,i2H55xWgvWY,3
1689859676890,557bLPBLv2g,3
1689859678375,7CYOSAhFTK0,5
1689859679233,uhkdUZuhkeY,3
1689859679696,3QAvVjAwnHc,4
1689859680140,D2dvPyxtOfo,4
1689859681045,cRiOJDeA814,3
1689859681521,9w11SAixUA8,3
1689859683269,ZtZ1_mx4rtk,3
1689859684302,bXrINdrE1zA,3
1689859685470,NAKUf50OnKM,3
1689859685676,3o8b_iGsDTI,3
1689859687257,wyGoEYNXOMU,2
1689859688359,knv8A-tdBJA,5
1689859688455,941ofE5p0z4,3
1689859688538,XcqvqRpCI6k,3
1689859689777,3fnsqZYhHiI,3
1689859689966,f2nH9UHudcE,5
1689859691838,DToxxw65qss,5
1689859693091,RY351Hx46zI,3
1689859693560,G5K70nCGtxU,3
1689859693662,oKVHDQLW-MA,3
1689859695164,b8A_j7tqAUY,2
1689859696496,1aqHUEn1oB0,3
1689859697114,NjlJGAD79do,1
1689859698688,ijEXFE9mQTo,3
1689859699223,rzS9V0rUaBw,3
1689859700817,S2ADqCuQHyA,5
1689859701793,WPEW-QVgMbs,3
1689859701895,-FXh2dNGLvU,3
1689859702473,hkZ_sGYEbSc,3
1689859703807,BKaJgz5EOhQ,3
1689859703857,t-UJolT0qys,1
1689859704053,bNoF3VHl5dI,4
1689859704780,n26KHJu4SPk,1
1689859705987,BNlITGieKL0,2
1689859707626,syUo2x6Wyjc,3
1689859708174,BOZOFxaHkpc,3
1689859708407,09ZsRZAItdg,2
1689859709582,xGe9YWV7LTE,3
1689859710061,Re0oT0W4tg0,3
1689859711124,bFCDn7FIe2U,4
1689859711620,ot3dcx-39M0,3
1689859712919,Wf92bipxUWA,3
1689859713053,Gx2XAGhccc0,4
1689859716131,S2gxR4_hehQ,2
1689859716528,M1oTqYhm9Q4,3
1689859719029,exFBUrWEsBI,3
1689859719688,Z3ubuNERxMw,5
1689859720016,rNfV5uDPbwk,5
1689859723581,g_Tm9vgSpKg,3
1689859724412,6zVY7THnqBU,3
1689859725860,3c4TAws0iKE,3
1689859726108,oSpozdS2zM4,1
1689859728221,JTUBxH9Pyjg,3
1689859728917,0_sHASMNIzw,2
1689859729006,80NjmDAx3ms,3
1689859730659,0SJyrpwlViU,3
1689859731144,Z376MI1h8T8,1
1689859731726,FYauVwaG8L0,4
1689859732453,WhWqSt5vvSE,4
1689859733658,LKKpKienx5M,2
1689859734240,H5qbH4un0Cw,3
1689859734465,bzl1X_Kyc84,3
1689859736139,Yo-gPwgl5Ss,4
1689859736399,N4SFxyGxR3s,3
1689859737048,0WarKZPvT2A,4
1689859737398,C7Vm2t3ksbY,4
1689859737539,p5rktLMXxGQ,3
1689859737667,oGlZgxbmUYY,3
1689859738269,wRh8MJLOF6A,3
1689859740040,RHV3VP7vZik,5
1689859741051,KDLHkMi0hUA,3
1689859741642,5ZFvWD4Ylgk,1
1689859741886,ygA2vHTu3h4,5
1689859742672,LSEiwTQW0KM,2
1689859743365,Sc6BXXHHsEc,3
1689859743906,vomYacxALd8,3
1689859745802,pLXEPkDKrAg,3
1689859746017,dWvP9fDZQfo,5
1689859747228,56u2khmUlp8,3
1689859748264,n4iXSGm4gH8,3
1689859749099,EuLCQbi2mXs,3
1689859749658,24XiekYuLT8,2
1689859751020,GjpFZbvmzAo,3
1689859752626,WSv7jib1UoY,1
1689859753035,Q5HIVoCZ7NE,2
1689859753714,66qQf0RUS98,3
1689859754338,vvH-BvCJRc0,1
1689859756814,WdWAP0nIVvo,4
1689859757217,96Ratr8dvLo,4
1689859759481,TH042kz3O4M,2
1689859761672,yvVVEjqUpAg,3
1689859762271,7WUExelO8Zw,3
1689859763007,RoT9gRvUKTA,5
1689859763567,0_sHASMNIzw,2
1689859767186,XayIFBSoW4Q,2
1689859767550,vKs0txFz1Eo,3
1689859768698,sdAZX__G6MU,2
1689859769393,vT8QiHm7nvU,3
1689859770820,UwVFUByLQPw,1
1689859770905,mbnkbb4G7uc,4
1689859773109,0Fj34gEsrnQ,3
1689859773233,ivQCQtXhyLk,3
1689859773417,bleuyUldr60,1
1689859773555,-Ub2CEvKXgQ,2
1689859775294,HeLB5TjNWb8,5
1689859775316,5RreSkTOq30,2
1689859777376,VMNJMJew2mA,2
1689859778747,zhXmno_sTGc,2
1689859780624,cfJMt5Q97dA,4
1689859780809,M9WbfisskyQ,3
1689859782098,GjpFZbvmzAo,3
1689859782296,ZtZ1_mx4rtk,3
1689859783385,dWvP9fDZQfo,2
1689859785587,0B0Wirla7Tc,1
1689859787388,UwVFUByLQPw,2
1689859789910,DToxxw65qss,3
1689859791313,OgtDdYtK4GA,4
1689859791437,dk_4satnG4k,3
1689859791717,7M-FRJerOQ8,4
1689859791735,66qQf0RUS98,2
1689859792323,LMW2y031rkE,5
1689859792795,4613Iq6KaRk,5
1689859794017,wkroxERwjsE,3
1689859794678,w9kOTPVxhQI,2
1689859795458,S0R41rZStzc,2
1689859795794,ZfCoHMOaN88,4
1689859797622,BdHmvkbr_9Y,4
1689859797648,IY9u9gLHdZE,3
1689859800887,ylU6kh-g6qw,4
1689859801128,ysPdENXdTIY,1
1689859801470,-FXh2dNGLvU,5
1689859801992,80NjmDAx3ms,3
1689859802260,N1BV16hyJcg,2
1689859803984,h8hKsKcEagw,2
1689859804091,huaFMJlgmA0,4
1689859804590,ysPdENXdTIY,1
1689859804884,VBVzlfoNuWo,2
1689859805835,QYinNxIfbbQ,5
1689859806379,6__vz4AMQSs,3
1689859806970,GU7C_3yVxFE,4
1689859807901,DQQOQ4L9vKI,5
1689859810229,4s33UskuwgI,4
1689859810959,0WarKZPvT2A,4
1689859812227,QYinNxIfbbQ,3
1689859812287,ADjuaiUfeQE,2
1689859812861,Y8d6mbdfdDY,3
1689859813555,sVYmpL1NMlo,2
1689859814412,XayIFBSoW4Q,3
1689859816700,yvVVEjqUpAg,4
1689859818490,jKedIt9IA2E,2
1689859819784,V9xwDKCZO9g,5
1689859820559,dObQiZ9OX7w,2
1689859820718,24XiekYuLT8,2
1689859821808,SCYVddk_9o0,5
1689859822656,FpcZ6sK9W8U,3
1689859822817,sVYmpL1NMlo,1
1689859823911,Sme1m7dNJKs,4
1689859824727,uF-vQqNhQXk,1
1689859824746,ygA2vHTu3h4,3
1689859828872,vR4MOI7p62w,5
1689859829320,kF1XPnnkUQc,2
1689859832599,ChPWUX4_hJ0,4
1689859834925,IU1R4Yy4rf0,4
1689859835007,VMNJMJew2mA,4
1689859835180,lBpjZOVEwPA,3
1689859836709,m1DXrq2ieWA,3
1689859839313,MThxmascVCQ,4
1689859839787,2ZeqzgIJC0Q,4
1689859840472,02S8eXLgLsk,3
1689859840874,zhXmno_sTGc,4
1689859841075,80NjmDAx3ms,3
1689859842794,dCd-TP0GExM,1
1689859843591,2kdUFlFtaRQ,3
1689859844964,U5Yt9zAfyjU,3
1689859845024,EGshyPhSZmo,1
1689859845161,0b2QUsBZE-0,3
1689859846044,N4IvvYEzSnA,5
1689859846607,n76tuhCcTE8,4
1689859846789,ORgwueAG5mY,3
1689859847328,ohLIuTLXPq4,3
1689859850177,sLEmSq0YzfY,4
1689859850491,U9iFZMzxVWw,5
1689859851879,jiLAE10-12s,3
1689859852207,Sme1m7dNJKs,2
