id,vote1,vote2,etc...
DToxxw65qss,3,5,2,3,5,3,3,3,3
uMFaC59QjRY,3,3,4
dCd-TP0GExM,3,5,3,2,2,1,4,2
j7VpAxQpk7g,4,5,3
DTwgzprCCY4,5,2
_iI3YdeGJlQ,3,1,5,4,3
ijvT-tYCEj4,3,4,3
RY351Hx46zI,5,3,3
TQkJkU7yFCo,4,3,3,3,3
vEOFs3D7c90,3,5,5,5,3
5XBmyVMaKoQ,5,5,2
iRZ-Xn4BVt8,5,3
NjlJGAD79do,4,1,1,4
N-fD91aUK3c,3,5,4,5
iOIRXp44sjw,5,3,5,2,3
wcNvp4V12gU,3,5,2
OstxUz7jhj0,3,4,5,3,3,3
9rhqEBHzGNM,4,4,4,4
HVbg9R1LKYg,5,5,4,4,2,3,3
TnVNJYnYgBg,4,4,4
Pm0W_PtrNic,2,3,4,4,2
VxiSlQ5NczE,5,1
7n8EL1MSKTU,2,3,2,3,5,3,3,3
MThxmascVCQ,5,1,4,5
09ZsRZAItdg,4,2,3,2,2,4
bFCDn7FIe2U,4,4
0b2QUsBZE-0,3,3
IJNsQPz-sEY,2,5,3,3,1
8V5sEzLTw48,4,2,5
_gOskPm68s4,2,1,5,2
6yvE6uUtTjs,2,3,3
kfDVoUWVbFI,4,4,3
v5JmxW6SnRE,3,3,2,1,3,2
YM56qXCrhG8,3,4,2,2
oGlZgxbmUYY,5,2,5,3
Dw4oPsKlZcA,3,3,3,5
Gx2XAGhccc0,2,3,4
fXkhFwk7nVw,2,2
n74ttx674pI,3,3,5,3,4,4,3
1gYhQ2xXxrM,3,4,5
RN6GQCLHpWY,4,3,5,3,3,2,3
bUixwQnXCEQ,4,3,3
Re0oT0W4tg0,3,4,3,4
jJPmhXbgqpo,2,2,1,3,3,3,3
WSv7jib1UoY,3,2,5,5,1
NnkfZNrkbX8,3,3,2,3
Q5HIVoCZ7NE,2,2,2,2
DpJMfcE6vmk,2,3,3,1,2
LDR8u9sGxfU,2,5,1
VEqI0o_Gk1A,2,5,4
DQQOQ4L9vKI,3,1,5,3
JhEJa23tDRQ,2,2,4,4
N3x3Qr0_5dY,3,3
81aVY3o9sBE,2,3
U9iFZMzxVWw,2,5,1
oxE46RgCyaY,3,4,2,3,2,5,5,4,5,5
6zVY7THnqBU,2,5,4,3,3,4,4
WdWAP0nIVvo,4,3,5,2,4,2,4,4,3
pLXEPkDKrAg,2,3,3
yCpq0nny1tw,3,3
HeLB5TjNWb8,2,3,5,4
hQfm1Sf8ZN0,2,2,3,3,4
cqFm_H3omJE,2,3,3,3,3
WvnUtw4OcsU,2,3,3
Fy_86XuWcNM,2,2
ADjuaiUfeQE,3,4,3,5,2,5,4
ZagD0lftHlo,3,5,4,2
uF-vQqNhQXk,2,5,3,1
6sQDRBdKNSY,4,5,3,3,5
nx4sNfpt9Yc,4,4,5,4,4
e9-zkvpTtWQ,3,5,5,4
LZK9OYYc-tM,3,2,3,5,3,3
D0LkqvWeJtQ,4,4,3
1S8Qls8mA_E,2,5,3
sRtsNyXD9bo,3,3
dNP_YdBfZW4,4,4,4,3
0HW39lOedkM,4,4,4,2,5,4,3
nBm-Wg6LRto,3,3,1
YbdnbtJsyqs,3,4,5,4,3,4,4
3c4TAws0iKE,3,1,5,3,3
scKJtwJoozU,4,5,4,3,4
l-Ig8iRHRbg,3,5,3
f2nH9UHudcE,4,5,4,4,5,5,3,5,3
J7LulpNbDpk,4,3,1
g9UN8HAYTBg,4,3,4
AoVqHwHOm6Y,3,5,5,4,3,3
oMC5cU85Aj0,4,2,3,5
KXjgB-9KaAM,3
vClDUfrhFAk,2,5,4
epTI19zbw6U,2,3,4
0SJyrpwlViU,5,3,2,3,3,3,3
um0DjSdWJTk,2
G5K70nCGtxU,2,2,3,4,4
C7Vm2t3ksbY,3,5,4,3,3
trnfyj6_cl0,3,2,3,3
s6zW0-X8IJU,3,3
AlIE34Q9j1o,5,4
313YHO1HjuU,3,5,2
n4iXSGm4gH8,4,3,3,5
E6SPoFLZPo4,2,2,5,2,5
sJGexnkMC98,2,5,2,5
jiLAE10-12s,1,4,5,2,2,3,4,2
4s33UskuwgI,3,4
Fy_nXJrl9ng,2,1,3
gV2KLC-8dps,4
fxMZG6ouE8s,5,3,3
T-kv7E8xA2s,2,1,2
bleuyUldr60,2,2,2,5,1,3
cfJMt5Q97dA,4,5,1,5,3,3,4,5,4
bhz16QzG48Y,2,3
wSgTkywDG-Q,5,2
xQxb46BBdXk,3,5,4,4
dNNh9Ebb5Mw,1,5,2,2,4,4
tkhkaRCmbGI,5,3,3,2,3,3
fNcuNVIkaM4,1,5
FGjPztNfDAs,2,3,5,3,2
2kdUFlFtaRQ,1,3,3,4,3,3,4,5,3
M9WbfisskyQ,4,2,4,3,3
-TO2lP0Fs9M,1,4,3,4
_Zsnfggc-nk,1,2,3,4
uPDkn8aW3IU,5,2,4,3
sq1jgpl2bnI,1,2,3,3,3
0Ky6PfExoY8,3,2,4
S2ADqCuQHyA,1,5,3,5
pFryA-eoKjo,3,2,4,5,5,5,2,2,3,4
ysPdENXdTIY,2,1,1,3,3,3,3
8MdgaUMx6x4,5,3
XcO9nLJHZ9o,3
z_pNGhUKz78,5,3,5
TD0Gcz3Cmfc,2,3,5,4
xEiZdS1HD80,3,5
NcF_Onpo0ug,4,3
mtX3vs-52vE,5,3
RoT9gRvUKTA,5,5,5
WhWqSt5vvSE,3,4,4,4,4
dObQiZ9OX7w,4,5,2,4
yalyJMRylUQ,5,5
4i1nEd2Iobg,2,4,4,3
N4SFxyGxR3s,2,2,3,4,2
1DQYXIAfiWg,3,5,3,3,2,2
wga2FeP4niU,4,2,5,3,5,5,4
yxJ0CPskfp0,3,5,2,5,3
ot3dcx-39M0,2,5,4,3,3,3,3,3,4,1
GAptamO4c80,3,3
3o8b_iGsDTI,2,3
sLEmSq0YzfY,3,2,4,2,4
HtwhoQF3mu4,5,4,3,5,3
z2afFNPwuNs,5,5,5
qGQOa_Hf1K8,5,4,3,2
vT8QiHm7nvU,3,5,3,3,3
A6t71XEw-eE,3,5,1,2,2,2
DvGkHfBm1uI,4,5,3,2,4
qQW21p1mtqI,3,2,2
XayIFBSoW4Q,2,2,4,2,2,3,5,3
ZY9B6LtWtxk,4,3
FJeoJDCUlRo,4,3,3,4,4
kF1XPnnkUQc,2,3,2,3
6__vz4AMQSs,3,5,3,5,3
V8f0r-q-1rc,5,4,5,3
2-HO8MIew8g,4,4
TNFrgNd5Xew,3,5,4
zRzpct_PxiQ,3,1,5,4,4
OYz9k8qaSkE,4,5,5
c9qYGaIHs_I,3,5,4,5
bzl1X_Kyc84,3,2,3,5,2
wkfd10yq3Uw,5,3
4d1kIYFCT7E,3,4
Ys34BDEbt2Q,2,3,3,2
N4IvvYEzSnA,5,4,2,5,4,4
ELz06TgWg74,5,5
ZGgglpujaJE,3
-Ub2CEvKXgQ,4,2,5,1,2,2,1
0MM3EVyypn0,5,5,3,4,3
4lZJZ4-nnnk,2,2,2,3
GMPlU0f09VU,4,5,4
R9YrV6SGlpc,2
SwGKzQB3vew,5
6A2cPEUt6As,3,3,4,3
GuFaFvW2A0c,4,5
rNfV5uDPbwk,3,2,5,3
87Skpw5SL7o,5,3,4,4
7yzto9uP3c8,5,4
6lNOkb2Jcmk,5,2,3,2
B_3CkYG5j-M,2
-mdNcxZ5J5c,4,4,4
0_sHASMNIzw,2,2,1,2,2,4
KL9L2XZSTOE,2,1,3,3
dWvP9fDZQfo,1,4,5,2,3,4,3,4
ijEXFE9mQTo,5,3,2,5,2,3
9VePeSV_FKQ,4,4,2,3,5
Z3ubuNERxMw,4,5,5
UNyXlFTvfiQ,3,3,2
KDLHkMi0hUA,2,3,4
CRCeUnLI-J0,3,5
f4w5SXPBfV8,5,5,3
g5-Zrit3XFw,3,3
7EvSfOjLvWk,5,3
lnyzUBCFSQ0,3,3
DPQuEOAvcE0,4,3,1
EHKHbuo4qlY,5,4
eyKkKCRFkAc,5,4,5,4,5,3,3
Sign5tCDXf8,4,3
U6TQaCZBSvE,5,5,3,3
1BzKpekzuxQ,4,3,4,4,4
LAellSfsySs,4,3
nGWkHDES9hY,1,5,5,3,3
PQh8HY0FE-E,5
schgMHrzfi8,3,3,3,3,2
2_DT6L0PgIU,4,5,3,3
4wLTS3yBpJw,2,2
QYinNxIfbbQ,5,4,5,3,3,2,3
RrvAsnj_uWY,3,5
3dcoT20u2eo,3,3,3,3,3
LKKpKienx5M,5,5,2,4,5
vR4MOI7p62w,3,5,3
GjpFZbvmzAo,5,2,4,3,3
557bLPBLv2g,5,3,5
c8bjQImx9cg,2,3
x-xmlpyo7FE,4,3,3,3
G_2iu50Kyik,2,5,5,3
k7k6QwV8ELo,3,3,5,3
vnRhA-xDbxE,5,3,3
J_RbvPSas7o,3
uY5rQ8pMWGU,5,3
1K7XUdu96dQ,5,3,3,4,2,3,5
22nRxx7iT0w,5,4,5,3,4,3,3,2
rzS9V0rUaBw,1,3,3,4
e3RlpolHfa4,5,2,2
fV6foCD5LGc,5,4,4,1,5
EuLCQbi2mXs,3,3,3,3
O0l4knQlvR0,3,4,4
5RreSkTOq30,5,2,2
NsbY8HrkbkE,3,2,3
wp8Ul9siPlE,3,4,3,3
S_dOq7quvP0,5,3,3
CWsC3QcP5A4,2,3,4,5,1
4613Iq6KaRk,1,5,4
jfepA8mene8,2,5,2,4,3
HIa-wKpi2Ns,4,3,2,3
_BgbEhplGwk,2,3
8iFrtzj9LaE,5
6TrEHtiHCqk,5,4,1
c-2CV78j4pY,3,5
ArRoXzL4O0M,5
Gkh1h0-DvSI,2
VbJdb5-x9H0,5,2,4,3,4
uU9NfIKWee0,5,4,5,4,4
3x-1Y2QdIqU,5,5,3,5,4
mIIUyFrg1cg,5,5
Y8RpR6fdtH4,3
NOUgND1F1Fs,2,5,4,2,4,2
UwVFUByLQPw,5,1,2,4
zmqLrEsSYIg,5,4
k86GIHe6KcA,5
GU7C_3yVxFE,5,4,4,5
iXlX5oQGWC4,5,3,4,1
Hr5ugAKA9ks,5,2
S0R41rZStzc,5,2,2,4,4,3
Yo-gPwgl5Ss,4,4,5
WFr8l9ytdV4,5,4
n26KHJu4SPk,2,1,2
x9xss8nU7H8,5,5
SCYVddk_9o0,5,2,5,2
UwKkSMSwg7w,5
8Ted0ZxohYk,1,5,4
bxRGea8eGKc,5,5,5
p7km4fGDf60,5,3
kc-KV_4VOEc,5,1,3,4,1
H46VIxBopMM,4,2,5
hKPdnTsHiAw,5
yyAkwvWl5Gk,1,3,3
jqs-tEnTD8M,2,2,5
NehdXq52ZLg,5,4,3
RHV3VP7vZik,5,5,2,5,5,5,5
0kP2V_PBh3w,5,4,3,4
Msjv6ofVH8U,5,2
IY9u9gLHdZE,5,3,3,3,3
48Hib8ZcUgI,5,2,3
cRiOJDeA814,2,3,4,3,3
cwWrFnkScb4,3,1,4
a0ZOkOmfIoA,5,2
djMf__e4s3w,4,3,3,2
JO3Etgrdwd4,5,4,3,3
sR-7MLn_YG4,5,3
ACvvN_Mt4Fg,3,5,5,3
6C3iLtu3rF8,4
_IZrFhlsCv8,2,3,2
7tBSTxsSuOI,4,3,1,3,4
m6sKGoqVt_k,3,4,5,5,1,3
08EbXXJVQQU,2,2,4
wXND6WWxZ5k,3
LL5htM_O4yw,4,4
BdHmvkbr_9Y,3,4,2,3,5,4,2
QAB5UkjXLWg,3
oYhL2Lwt4P0,5,5
GCol2e4ZZqI,2,2
to67pxKpOcQ,4
XpIz8JQZpFc,2,3,3
66qQf0RUS98,3,4,3,2,5
9Xw3KI_i3XY,2,3,5,1
BFi6hc3MZOM,3,4
sHU5k-V5sKA,3,3
9w11SAixUA8,4,3,2
IRXLe96cIrc,4,5,3,3
EpJ21cRXRhM,3,2,2,1
969zsF0K2aY,2,3,3
N1BV16hyJcg,3,2
4hWRIfAxpKA,4,3,3
ty8oHCdECHI,2,5,3,3
fcYJJaMJE9c,3,4,3,4,3
8vEYIubzQgg,2,5,2,2,5
SsjlEp9Oe8Y,3,4
80NjmDAx3ms,4,4,4,3,3,3,3,4
ygA2vHTu3h4,2,5,3,2
IG7yYyAA0zQ,2,2,5
bMOkuXNI108,3,2,1,2
9M7W7CFNzms,3,5,4
bXrINdrE1zA,2,3,3
z_NPWENDsy8,5,2
hkGwfZIbMZs,2,2,5,2
7xoViSUtkQQ,3,4
oSpozdS2zM4,2,2,1
iouzRKuH3dQ,5,4,3,3
Nixa2YUPp6o,3,3
knv8A-tdBJA,2,5,2,5,5,4,3
PGN44Uxxh88,5
FYauVwaG8L0,4,4,3
ohLIuTLXPq4,1,3,3,2
S7yzDOkjrsA,3,2
vQ7uenor1wA,4
oWvOVmLAGZo,5,4,4,5
6t2nULdQBJ0,2,5,3,1,3
uWWKOVB2JeA,4,4
BilLt3za4Sc,4
3SEk8oQdAU8,5,3,3
WPEW-QVgMbs,3,3,3
Izj3N1cEur0,5,2,3
U9-CFHgiVzs,2,5,2
NrPkMvSaF80,4,2,5
bkAKiqRk-j4,5,3,3
fQdThpIxtuQ,3,2,3,1
X_zPJfjcts4,2,3,4,4
0pspROcqlwA,3,1
cSNd3iA1dFk,5,4,3,3
wyGoEYNXOMU,4,3,4,2,4
56u2khmUlp8,5,3,3,4,4,1,5
IA0qJskOhMk,5,3,2
0B0Wirla7Tc,3,3,1
mi2VUKa5x-4,5,5,3
sQqwKnYt5hA,5,3,2
y2EbRmdr6u4,3
vomYacxALd8,1,3,3,2,2,4
yvVVEjqUpAg,3,3,4
gGOwb-Z5dq4,3,5,5
TH042kz3O4M,2,2,2,4
cFp-ZmwSSkQ,2
HQy-nxe72Ds,4,2,4
huaFMJlgmA0,5,5,4,2,1,1,4
7CYOSAhFTK0,4,3,5,5,4,4,4
WJXBubbMMLM,5
BJaSVsoUBjA,5,3,4,3
08r-MrgmGIM,5,5,4
I8Bxa5vla5o,5,4,4,4,3
BOZOFxaHkpc,5,4,3,4,3,4,5,5
_vgQJAQ9fxA,5,4,3,2,3,3
g_Tm9vgSpKg,4,5,4,3,5
mA8kaODsGXo,3
w9kOTPVxhQI,1,2
lBpjZOVEwPA,3,5,3,3
HQ-29COio18,3
0KUGj84GFNU,5,3,3
JmYr5WriLzU,5,3,4
ji0krGym04M,3,3,1,3,2,3
Gx_84hIhw6E,3,2
jvFWq53yeiA,5,3,2,3,5
TJ0TNgjWQrw,3,3,4
JJzDfwCJCco,3
Y4ZMo9Bg9iQ,2,5,5,5
OgtDdYtK4GA,3,4
Xl1dvfza2M0,1,3,5,5
WdH-iECL4tk,4,5
tCzKGeuVwSI,5,4,2
0t8gsTDkNvo,4,4,5
xGe9YWV7LTE,5,4,3
RIbSkdu0BaQ,3,2,5,4,4
P1M17G8hl1o,3,3,4,3
hkZ_sGYEbSc,4,2,3
EfZFcQuSFc0,4,3,1
JTUBxH9Pyjg,3,3,4,3,5
tqFkH2N2niI,2,4
eU7LC_qw1Go,3,3,5
ap_BYPxQVX4,3,2,4
d2I-jwWtpqE,2,3,5
simuI3RhyFk,5,3
8biEhZ6OBhU,2,1,4,4
V9xwDKCZO9g,4,5,4,5
GC6NtxJt00Y,5
gsbjVRjx9QM,5,2,3,4
RFvE1mZZs3k,3
ggxEeEepRBM,3
EQa2G3pggLs,2,3,4
q5dgKpjboRQ,5,4,3,3
G0aSqKdQOP8,3
hZqCv9lKpfM,5,3,3,4
1tvOYD8-858,2,2,3,4
bvjqDQzakfc,2,2
syUo2x6Wyjc,3,3,3
5MLHT_kWzK8,2
FGhnyPFYiaQ,1
H5qbH4un0Cw,4,5,3
LRAq1JRxWgk,3,3,3,4,4
OR8r-bqhMdw,2
ctadOj54W8w,5,3,1,2,2
Y4OkI0TGYOg,5,3,4
5stai7QVSnI,4,4
96Ratr8dvLo,4,3,3,4
QjjRCvxxx6E,3
exFBUrWEsBI,3,3,4,2
ORgwueAG5mY,3,2,3,3
_S9Pr0bY1HE,3,3
FYnLccvor7E,3
vKhj_O4FN9E,2,3,4
t-UJolT0qys,2,1,1,1
oXGFn7bN8Mc,2,1
Sme1m7dNJKs,4,4,2
BpvvXeGY9uc,5
fmVdowYGGuw,4,3
5yi9CmnpEKw,4,3,3
uhkdUZuhkeY,3,3,3
hY_3x8tpcqs,2
IeMChWSiTOM,5,3,5
uEL5-MaIQ6E,4,4,4,3
tL7ZTyzy9GI,5
_OYlMcmQ-9U,3
bNZv0_uIJh4,3,4
oh-xeUyk5hQ,1,3
FpcZ6sK9W8U,2,4,3,2,4
WoDyx37ucNE,5
CCCJ1XeGJR0,3,4,3
m1DXrq2ieWA,3,3
_FZ3B4KfFzU,3,4
3U_BF5zokr0,5,3
SMd1N0As2hg,3,4
0Fj34gEsrnQ,3,3,3
odMooysJHXg,4,5
sVYmpL1NMlo,3,2,1,3
MC0XUAXMW-E,2,5
vvH-BvCJRc0,3,1
n76tuhCcTE8,2,4,2
woAur7VgvI8,5
dTYDmcT5Pvw,2,4
7WUExelO8Zw,5,3,4
wRh8MJLOF6A,3,3,3
ChPWUX4_hJ0,3,4,4
fpw72Q-Ao6g,5
3VATh7fQQWw,2,3,2,3,3
24XiekYuLT8,3,2,2,3
02S8eXLgLsk,3,3,4
yzUg1Mk2xyI,4,3,5
Q_W7vMo0SPI,5,3,5,3,3
nZWZOrhkEeo,1
skdrEMcx810,2
NhW2tRBdP20,5
5ZFvWD4Ylgk,2,1,3,3,3
R0G2DPIrcAg,4,3,3
yurrI9TMhTc,3
nd9cz_1OlLE,4,4,3
VhRDPIxjWiw,5,4,3
Y8d6mbdfdDY,2,3
6tQ42BTZq10,3
SjNVCPSE27k,1,4
ivQCQtXhyLk,3,3,3,3
XFGCsV0Ff5M,4,2,5
6q-0bJ12Rcc,4,5,4
I7t5LFAHFnw,4,5
Qc-w7_mGK8M,2,3,3,3
8Pj__cU_W4E,3,2
soUaBzSGGiY,3
dEsHNzeW9Rk,3
2ZeqzgIJC0Q,3,4,3
YcOAccvSiPM,1,1
N65Ex6Bl3Ro,2,3,3,3
i2H55xWgvWY,3,2,3
3QAvVjAwnHc,4,2
D2dvPyxtOfo,4,4
ZtZ1_mx4rtk,3,3,3,5,4
b8A_j7tqAUY,2,2,2,3
BKaJgz5EOhQ,3
bNoF3VHl5dI,4
BNlITGieKL0,2,2
M1oTqYhm9Q4,3,5
Z376MI1h8T8,1
0WarKZPvT2A,4,4,3
vKs0txFz1Eo,3
sdAZX__G6MU,2
zhXmno_sTGc,2,4,2,5
dk_4satnG4k,3,3,4,3
7M-FRJerOQ8,4,5,5
ylU6kh-g6qw,4
h8hKsKcEagw,2,5
jKedIt9IA2E,2,4
IU1R4Yy4rf0,4
TAg0zFOJqjo,5,5,5
vq57jzOLXh0,3
t4Tz4l2zOWA,1,4,2
EtqMgFh9RYY,3,2
7Bd_QwgzI0U,5
gQXgLfBwt88,4
BxPQsnKT6gg,3,5,4
s-Yfwb0DZNg,5,4
qtpYUCMiDpc,5,3,3
CdlpBudPnDc,2,5,2
mjytivb8jWw,2
MCav70hTXKw,4,4,5,4
VY7m6NBHEXU,4,1
bQXG0q0AcOM,5,4
2-XCQ3OuutY,3,3,4,4
tEtnsoZlgek,4
rWyoiu2rwUU,3
i7CAuWDM1cg,5,4
I7W7lwtH1zs,3,3
IteYSW1u6pI,1
zLmyxu8FItA,2,5,5,3,2
igiMRkki4uc,4
FeZrwSVOuMk,4
28qDtZ929Hc,1,3,2
X_dzj2zkn4Q,4
EDU50Vei3Vo,1,4,3
S92CtYps_tM,2,3,5
t_IdHPfKBmc,2
yhJ_J9aj8Cs,4,5
M2c15SIn_4Y,5,5
85Nz8lvrSAY,2,3
1VItmdFYU14,4
qOlN49U2dNw,4
kDySvJxOHjg,2,5
KvWqHpoBJDI,3,3
K7DDircnggI,5
6xgdgij2sfI,3
s7dnpU_CTBo,5,2
zTG-sL-y_oE,4
sZ52pKJexq0,4
cYYvuDJtCP8,1,3,3,4,4
BS0RSHtTY5w,2
E2Z5x0Yg9ks,4,4
eYH1Nw8sRZ4,5
c1UeL7q-DcA,5
0BAm1xrhgzY,4
PIUJLI9pFy0,4
AInlCnESlZ0,3,3
PFg5NgTYlsY,4,2,1
lfCTf70FDX8,4,3,1
tTalCnrlGbw,2
JXnGLnU_0Lw,2
mHYaAmLFmjo,5
1GlaB21IvBw,1
cOuncc-g2Ls,3
wq2gXqIboWE,3
RIt4xFFJto0,3,3
jcV_aCOLf1w,3,4,3
CRg8hZNUTww,2
nY_PG_KuyhU,3
DDP2JxNsay0,4
tp-2-mAe7Pk,5,1
LrKu8ZTQQr4,2
iQZRMJmSN9M,1
